"codigo";"nome";"codigo_comissao";"dataInicio_comissao";"dataFim_comissao"
"74";"Romeu Tuma";"1400";"2007-04-19";"2009-02-17"
"74";"Romeu Tuma";"1394";"2007-04-09";"2009-02-17"
"74";"Romeu Tuma";"1357";"2007-03-13";"2009-09-30"
"74";"Romeu Tuma";"1367";"2007-02-28";"2009-02-16"
"74";"Romeu Tuma";"1036";"2007-02-12";"2009-02-17"
"74";"Romeu Tuma";"1363";"2007-02-08";"2009-02-16"
"74";"Romeu Tuma";"59";"2007-02-06";"2009-02-17"
"74";"Romeu Tuma";"54";"2009-06-02";"2010-10-26"
"74";"Romeu Tuma";"54";"2007-02-06";"2009-02-17"
"74";"Romeu Tuma";"834";"2007-03-01";"2009-02-17"
"74";"Romeu Tuma";"47";"2007-02-06";"2009-02-17"
"74";"Romeu Tuma";"34";"2007-02-06";"2007-10-16"
"74";"Romeu Tuma";"40";"2007-02-06";"2009-02-17"
"74";"Romeu Tuma";"38";"2007-02-06";"2009-02-17"
"74";"Romeu Tuma";"1358";"2006-06-21";"2007-01-31"
"74";"Romeu Tuma";"1356";"2006-06-22";"2007-01-31"
"74";"Romeu Tuma";"1357";"2006-06-01";"2007-01-31"
"74";"Romeu Tuma";"1352";"2003-07-08";"2003-12-15"
"74";"Romeu Tuma";"445";"2005-12-05";"2006-12-31"
"74";"Romeu Tuma";"1335";"2005-07-19";"2005-11-16"
"74";"Romeu Tuma";"1330";"2005-06-13";"2007-01-31"
"74";"Romeu Tuma";"1328";"2005-06-08";"2007-01-31"
"74";"Romeu Tuma";"1326";"2005-03-23";"2006-05-31"
"74";"Romeu Tuma";"1273";"2005-11-08";"2007-01-31"
"74";"Romeu Tuma";"1324";"2005-06-20";"2007-01-31"
"74";"Romeu Tuma";"1322";"2005-06-14";"2007-01-31"
"74";"Romeu Tuma";"1321";"2005-06-14";"2007-01-31"
"74";"Romeu Tuma";"385";"2005-04-06";"2005-04-28"
"74";"Romeu Tuma";"40";"2005-03-07";"2007-01-31"
"74";"Romeu Tuma";"59";"2006-12-21";"2007-01-31"
"74";"Romeu Tuma";"54";"2005-02-18";"2007-01-31"
"74";"Romeu Tuma";"834";"2005-02-18";"2007-01-31"
"74";"Romeu Tuma";"47";"2005-02-18";"2007-01-31"
"74";"Romeu Tuma";"34";"2005-02-18";"2007-01-31"
"74";"Romeu Tuma";"40";"2005-02-18";"2005-03-04"
"74";"Romeu Tuma";"38";"2005-02-18";"2007-01-31"
"74";"Romeu Tuma";"1260";"2005-06-23";"2006-10-11"
"74";"Romeu Tuma";"88";"2004-03-23";"2005-04-24"
"74";"Romeu Tuma";"768";"2003-02-01";"2005-02-14"
"74";"Romeu Tuma";"445";"2003-03-13";"2005-11-24"
"74";"Romeu Tuma";"1177";"2003-12-08";"2005-06-22"
"74";"Romeu Tuma";"1177";"2003-12-04";"2003-12-07"
"74";"Romeu Tuma";"1094";"2003-11-20";"2004-12-15"
"74";"Romeu Tuma";"994";"2003-06-18";"2004-12-27"
"74";"Romeu Tuma";"815";"2003-10-15";"2004-05-18"
"74";"Romeu Tuma";"728";"2002-03-12";"2003-01-31"
"74";"Romeu Tuma";"687";"2002-02-15";"2002-10-28"
"74";"Romeu Tuma";"629";"1995-03-30";"1996-06-13"
"74";"Romeu Tuma";"288";"1999-08-04";"1999-11-24"
"74";"Romeu Tuma";"487";"2001-09-12";"2002-09-12"
"74";"Romeu Tuma";"345";"2000-05-16";"2003-03-10"
"74";"Romeu Tuma";"529";"1996-05-16";"1996-06-30"
"74";"Romeu Tuma";"385";"2001-06-28";"2003-01-31"
"74";"Romeu Tuma";"50";"1999-03-11";"2001-03-14"
"74";"Romeu Tuma";"59";"2001-03-28";"2003-01-31"
"74";"Romeu Tuma";"54";"2001-03-21";"2003-01-31"
"74";"Romeu Tuma";"38";"2001-11-13";"2003-01-31"
"74";"Romeu Tuma";"47";"2001-03-21";"2003-01-31"
"74";"Romeu Tuma";"34";"2001-03-21";"2001-12-02"
"74";"Romeu Tuma";"34";"2001-12-03";"2003-01-31"
"74";"Romeu Tuma";"40";"2001-03-21";"2003-02-01"
"74";"Romeu Tuma";"317";"2000-10-17";"2001-12-19"
"74";"Romeu Tuma";"309";"1999-04-14";"1999-11-25"
"74";"Romeu Tuma";"286";"1999-06-22";"2004-05-04"
"74";"Romeu Tuma";"54";"1999-03-10";"2001-03-14"
"74";"Romeu Tuma";"47";"1999-03-10";"2001-03-20"
"74";"Romeu Tuma";"34";"1999-03-10";"2001-03-20"
"5322";"Romário";"834";"2015-02-25";"2017-02-10"
"5322";"Romário";"2044";"2015-03-31";
"5322";"Romário";"2052";"2015-03-04";
"5322";"Romário";"2131";"2017-08-23";
"5322";"Romário";"2166";"2018-04-24";"2018-05-08"
"5322";"Romário";"2166";"2018-05-08";
"5322";"Romário";"2046";"2017-08-29";
"5322";"Romário";"2170";"2018-03-07";
"5322";"Romário";"1450";"2018-03-06";
"5322";"Romário";"40";"2017-09-27";
"5322";"Romário";"47";"2017-10-11";
"5322";"Romário";"834";"2017-09-27";
"5322";"Romário";"1859";"2017-07-17";"2017-07-31"
"5322";"Romário";"40";"2017-03-09";"2017-09-27"
"5322";"Romário";"834";"2017-03-09";"2017-09-27"
"5322";"Romário";"47";"2017-03-09";"2017-09-12"
"5322";"Romário";"2016";"2016-04-25";"2016-06-01"
"5322";"Romário";"1713";"2015-07-01";"2017-04-04"
"5322";"Romário";"1928";"2015-07-07";"2016-12-09"
"5322";"Romário";"1900";"2015-03-23";"2015-04-28"
"5322";"Romário";"40";"2015-04-14";"2017-02-10"
"5322";"Romário";"40";"2015-02-25";"2015-04-14"
"5322";"Romário";"47";"2015-02-25";"2017-02-10"
"456";"Ronaldo Caiado";"1177";"2003-12-04";"2005-03-29"
"456";"Ronaldo Caiado";"2044";"2015-03-31";
"456";"Ronaldo Caiado";"1932";"2015-06-17";"2015-10-06"
"456";"Ronaldo Caiado";"1926";"2015-05-26";"2015-11-17"
"456";"Ronaldo Caiado";"2049";"2015-03-31";
"456";"Ronaldo Caiado";"1896";"2015-02-25";"2015-03-03"
"456";"Ronaldo Caiado";"1950";"2015-08-04";"2015-08-11"
"456";"Ronaldo Caiado";"1941";"2015-08-04";"2015-08-03"
"456";"Ronaldo Caiado";"1823";"2014-07-01";"2014-07-20"
"456";"Ronaldo Caiado";"2052";"2015-03-04";
"456";"Ronaldo Caiado";"2040";"2016-06-16";"2017-08-02"
"456";"Ronaldo Caiado";"1878";"2015-06-11";"2015-07-17"
"456";"Ronaldo Caiado";"2131";"2017-08-23";
"456";"Ronaldo Caiado";"2110";"2017-08-31";"2017-12-22"
"456";"Ronaldo Caiado";"2109";"2017-06-07";"2018-03-22"
"456";"Ronaldo Caiado";"59";"2017-03-13";"2018-04-17"
"456";"Ronaldo Caiado";"40";"2017-03-13";
"456";"Ronaldo Caiado";"54";"2017-03-13";
"456";"Ronaldo Caiado";"50";"2017-03-22";
"456";"Ronaldo Caiado";"50";"2017-03-13";"2017-03-22"
"456";"Ronaldo Caiado";"1307";"2017-03-13";
"456";"Ronaldo Caiado";"47";"2017-03-13";
"456";"Ronaldo Caiado";"2016";"2016-04-25";"2016-08-04"
"456";"Ronaldo Caiado";"38";"2017-03-13";
"456";"Ronaldo Caiado";"2091";"2017-03-07";
"456";"Ronaldo Caiado";"2033";"2016-06-30";"2016-12-22"
"456";"Ronaldo Caiado";"1941";"2015-07-14";"2015-08-03"
"456";"Ronaldo Caiado";"1925";"2015-07-16";"2017-02-03"
"456";"Ronaldo Caiado";"1956";"2016-03-16";"2017-02-10"
"456";"Ronaldo Caiado";"1951";"2015-08-26";"2016-06-30"
"456";"Ronaldo Caiado";"1950";"2015-08-12";"2015-09-28"
"456";"Ronaldo Caiado";"1450";"2015-03-25";"2017-02-14"
"456";"Ronaldo Caiado";"54";"2015-02-25";"2017-02-10"
"456";"Ronaldo Caiado";"59";"2015-02-25";"2017-02-10"
"456";"Ronaldo Caiado";"40";"2016-02-16";"2017-02-10"
"456";"Ronaldo Caiado";"47";"2015-02-25";"2017-02-10"
"456";"Ronaldo Caiado";"34";"2018-04-17";
"456";"Ronaldo Caiado";"34";"2017-02-14";"2018-04-17"
"456";"Ronaldo Caiado";"34";"2015-02-25";"2017-02-08"
"456";"Ronaldo Caiado";"38";"2015-03-31";"2017-02-10"
"456";"Ronaldo Caiado";"38";"2015-02-25";"2015-03-31"
"456";"Ronaldo Caiado";"1523";"2015-04-22";"2017-02-10"
"456";"Ronaldo Caiado";"1801";"2014-11-25";"2014-12-02"
"456";"Ronaldo Caiado";"1307";"2015-02-25";"2017-02-10"
"456";"Ronaldo Caiado";"50";"2015-02-25";"2017-02-10"
"456";"Ronaldo Caiado";"1306";"2016-03-02";"2017-02-10"
"456";"Ronaldo Caiado";"1306";"2015-08-18";"2016-03-02"
"456";"Ronaldo Caiado";"449";"2014-11-26";"2014-11-26"
"456";"Ronaldo Caiado";"1611";"2012-07-04";"2012-07-04"
"456";"Ronaldo Caiado";"1214";"2005-07-13";"2005-07-14"
"4543";"Rosalba Ciarlini";"38";"2007-04-30";"2010-12-22"
"4543";"Rosalba Ciarlini";"1463";"2009-06-04";"2010-12-22"
"4543";"Rosalba Ciarlini";"1457";"2009-07-13";"2010-12-22"
"4543";"Rosalba Ciarlini";"1448";"2009-04-07";"2010-12-22"
"4543";"Rosalba Ciarlini";"1451";"2009-04-16";"2010-12-22"
"4543";"Rosalba Ciarlini";"445";"2009-07-14";"2009-08-25"
"4543";"Rosalba Ciarlini";"1436";"2008-08-26";"2010-12-22"
"4543";"Rosalba Ciarlini";"1422";"2008-03-24";"2008-03-25"
"4543";"Rosalba Ciarlini";"1400";"2007-04-19";"2009-02-17"
"4543";"Rosalba Ciarlini";"1313";"2007-07-03";"2010-12-22"
"4543";"Rosalba Ciarlini";"1399";"2007-03-01";"2010-12-22"
"4543";"Rosalba Ciarlini";"1357";"2007-03-13";"2010-12-22"
"4543";"Rosalba Ciarlini";"1367";"2007-02-28";"2010-12-22"
"4543";"Rosalba Ciarlini";"1324";"2007-02-28";"2007-09-18"
"4543";"Rosalba Ciarlini";"1324";"2007-09-18";"2009-04-06"
"4543";"Rosalba Ciarlini";"1323";"2009-04-15";"2010-12-22"
"4543";"Rosalba Ciarlini";"1323";"2007-02-28";"2007-09-18"
"4543";"Rosalba Ciarlini";"1323";"2007-09-18";"2009-04-06"
"4543";"Rosalba Ciarlini";"1363";"2007-02-08";"2009-02-16"
"4543";"Rosalba Ciarlini";"1307";"2007-02-06";"2009-02-16"
"4543";"Rosalba Ciarlini";"1307";"2009-02-17";"2010-12-22"
"4543";"Rosalba Ciarlini";"1306";"2007-02-06";"2009-02-17"
"4543";"Rosalba Ciarlini";"1306";"2009-02-17";"2010-12-22"
"4543";"Rosalba Ciarlini";"59";"2007-02-06";"2010-12-22"
"4543";"Rosalba Ciarlini";"54";"2007-02-06";"2009-02-17"
"4543";"Rosalba Ciarlini";"54";"2009-02-17";"2010-12-22"
"4543";"Rosalba Ciarlini";"834";"2009-02-17";"2010-12-22"
"4543";"Rosalba Ciarlini";"47";"2007-02-06";"2009-02-17"
"4543";"Rosalba Ciarlini";"47";"2009-02-17";"2010-12-22"
"4543";"Rosalba Ciarlini";"40";"2007-02-06";"2009-02-17"
"4543";"Rosalba Ciarlini";"40";"2009-02-17";"2010-12-22"
"2331";"Rose de Freitas";"548";"2001-05-16";"2002-08-20"
"2331";"Rose de Freitas";"1816";"2014-06-03";"2014-06-21"
"2331";"Rose de Freitas";"1377";"2007-05-07";"2008-06-18"
"2331";"Rose de Freitas";"1994";"2015-11-19";"2016-06-09"
"2331";"Rose de Freitas";"1377";"2007-03-07";"2007-04-12"
"2331";"Rose de Freitas";"2044";"2015-03-31";
"2331";"Rose de Freitas";"2052";"2015-03-04";
"2331";"Rose de Freitas";"2049";"2015-03-31";
"2331";"Rose de Freitas";"2166";"2018-04-24";
"2331";"Rose de Freitas";"2168";"2018-05-15";"2018-05-16"
"2331";"Rose de Freitas";"1664";"2018-05-15";
"2331";"Rose de Freitas";"2111";"2017-08-09";"2018-05-21"
"2331";"Rose de Freitas";"59";"2017-03-14";
"2331";"Rose de Freitas";"40";"2017-03-31";
"2331";"Rose de Freitas";"40";"2017-03-09";"2017-03-31"
"2331";"Rose de Freitas";"1307";"2017-03-10";
"2331";"Rose de Freitas";"1664";"2017-05-16";"2017-05-17"
"2331";"Rose de Freitas";"1664";"2017-04-05";"2017-04-06"
"2331";"Rose de Freitas";"2093";"2017-04-19";"2017-04-25"
"2331";"Rose de Freitas";"2093";"2017-04-25";"2017-12-14"
"2331";"Rose de Freitas";"2091";"2017-03-15";
"2331";"Rose de Freitas";"1774";"2017-03-15";"2017-04-05"
"2331";"Rose de Freitas";"2016";"2016-04-25";"2016-06-23"
"2331";"Rose de Freitas";"47";"2017-06-07";
"2331";"Rose de Freitas";"38";"2017-10-31";
"2331";"Rose de Freitas";"1774";"2017-05-10";
"2331";"Rose de Freitas";"2061";"2016-11-17";"2017-02-10"
"2331";"Rose de Freitas";"1774";"2015-03-05";"2017-02-14"
"2331";"Rose de Freitas";"59";"2015-03-10";"2015-04-14"
"2331";"Rose de Freitas";"59";"2015-03-04";"2015-03-10"
"2331";"Rose de Freitas";"59";"2015-04-14";"2017-02-10"
"2331";"Rose de Freitas";"40";"2015-04-14";"2017-02-10"
"2331";"Rose de Freitas";"40";"2015-03-04";"2015-04-14"
"2331";"Rose de Freitas";"47";"2015-02-26";"2017-02-10"
"2331";"Rose de Freitas";"34";"2017-02-08";
"2331";"Rose de Freitas";"34";"2015-03-04";"2017-02-08"
"2331";"Rose de Freitas";"38";"2015-05-18";"2017-02-10"
"2331";"Rose de Freitas";"1664";"2015-04-01";"2016-03-29"
"2331";"Rose de Freitas";"1664";"2013-03-21";"2014-03-24"
"2331";"Rose de Freitas";"834";"2015-05-29";"2017-02-10"
"2331";"Rose de Freitas";"1307";"2015-02-26";"2017-02-10"
"2331";"Rose de Freitas";"1363";"2015-02-26";"2017-02-10"
"2331";"Rose de Freitas";"1625";"2013-03-21";"2014-03-25"
"2331";"Rose de Freitas";"1645";"2012-12-18";"2013-02-01"
"2331";"Rose de Freitas";"768";"2011-02-02";"2013-02-04"
"2331";"Rose de Freitas";"1214";"2005-05-31";"2005-06-29"
"2331";"Rose de Freitas";"1328";"2005-08-02";"2005-08-31"
"2331";"Rose de Freitas";"1214";"2004-05-12";"2004-06-23"
"2331";"Rose de Freitas";"1214";"2004-06-24";"2005-05-30"
"2331";"Rose de Freitas";"1177";"2003-12-04";"2005-11-30"
"2331";"Rose de Freitas";"815";"2003-11-12";"2004-05-18"
"3359";"Roseana Sarney";"40";"2003-02-19";"2005-02-17"
"3359";"Roseana Sarney";"1418";"2008-03-11";"2009-03-02"
"3359";"Roseana Sarney";"834";"2008-03-04";"2009-03-02"
"3359";"Roseana Sarney";"34";"2007-09-05";"2009-03-02"
"3359";"Roseana Sarney";"38";"2007-09-05";"2009-03-02"
"3359";"Roseana Sarney";"770";"2007-04-03";"2009-02-11"
"3359";"Roseana Sarney";"34";"2007-02-06";"2007-09-04"
"3359";"Roseana Sarney";"38";"2007-02-06";"2007-09-04"
"3359";"Roseana Sarney";"1352";"2003-07-08";"2003-07-15"
"3359";"Roseana Sarney";"1314";"2005-10-27";"2006-10-16"
"3359";"Roseana Sarney";"1307";"2005-04-13";"2007-01-31"
"3359";"Roseana Sarney";"1307";"2005-02-23";"2005-04-13"
"3359";"Roseana Sarney";"54";"2005-02-18";"2007-01-31"
"3359";"Roseana Sarney";"50";"2005-03-01";"2007-01-31"
"3359";"Roseana Sarney";"47";"2005-04-13";"2007-01-31"
"3359";"Roseana Sarney";"47";"2005-02-18";"2005-04-13"
"3359";"Roseana Sarney";"40";"2005-02-18";"2005-03-01"
"3359";"Roseana Sarney";"38";"2005-02-18";"2007-01-31"
"3359";"Roseana Sarney";"1306";"2005-02-18";"2007-01-31"
"3359";"Roseana Sarney";"1257";"2004-05-13";"2005-06-15"
"3359";"Roseana Sarney";"934";"2003-06-11";"2005-06-15"
"3359";"Roseana Sarney";"815";"2003-04-14";"2005-06-15"
"3359";"Roseana Sarney";"1035";"2003-08-21";"2005-02-17"
"3359";"Roseana Sarney";"876";"2003-03-20";"2005-06-15"
"3359";"Roseana Sarney";"385";"2003-03-26";"2005-02-17"
"3359";"Roseana Sarney";"34";"2003-06-24";"2003-09-03"
"3359";"Roseana Sarney";"59";"2003-02-19";"2005-02-17"
"3359";"Roseana Sarney";"834";"2003-02-19";"2005-02-17"
"3359";"Roseana Sarney";"54";"2003-02-19";"2005-02-17"
"3359";"Roseana Sarney";"47";"2003-02-19";"2005-02-17"
"4893";"Ruben Figueiró";"1307";"2013-02-07";"2015-01-30"
"4893";"Ruben Figueiró";"2051";"2013-12-12";
"4893";"Ruben Figueiró";"1662";"2013-11-13";"2014-12-22"
"4893";"Ruben Figueiró";"1801";"2014-05-27";"2014-12-22"
"4893";"Ruben Figueiró";"1859";"2014-12-18";"2015-01-31"
"4893";"Ruben Figueiró";"1664";"2014-03-25";"2015-01-31"
"4893";"Ruben Figueiró";"59";"2013-10-24";"2015-01-30"
"4893";"Ruben Figueiró";"1306";"2013-02-07";"2015-01-30"
"5621";"Rudson Leite";"47";"2018-06-20";
"5621";"Rudson Leite";"2152";"2018-07-13";
"5621";"Rudson Leite";"50";"2018-06-12";
"5621";"Rudson Leite";"38";"2018-06-12";
"5621";"Rudson Leite";"1363";"2018-07-04";
"5621";"Rudson Leite";"1306";"2018-06-12";
"5621";"Rudson Leite";"59";"2018-06-12";
"5621";"Rudson Leite";"54";"2018-06-12";
"3646";"Sadi Cassol";"38";"2009-09-29";"2009-11-16"
"3646";"Sadi Cassol";"1307";"2009-12-02";"2010-03-31"
"3646";"Sadi Cassol";"1307";"2009-09-29";"2009-11-16"
"3646";"Sadi Cassol";"47";"2009-12-02";"2010-03-31"
"3646";"Sadi Cassol";"47";"2009-09-29";"2009-11-16"
"3646";"Sadi Cassol";"38";"2009-12-02";"2010-03-31"
"5038";"Sandra Braga";"1363";"2015-02-26";"2016-04-22"
"5038";"Sandra Braga";"1932";"2015-06-17";"2015-10-06"
"5038";"Sandra Braga";"1925";"2015-07-16";"2016-04-22"
"5038";"Sandra Braga";"1956";"2015-10-14";"2016-04-22"
"5038";"Sandra Braga";"1951";"2015-09-03";"2016-04-22"
"5038";"Sandra Braga";"1450";"2015-03-19";"2016-04-13"
"5038";"Sandra Braga";"1774";"2015-03-05";"2016-04-22"
"5038";"Sandra Braga";"59";"2015-03-04";"2016-04-22"
"5038";"Sandra Braga";"47";"2015-02-26";"2016-04-22"
"5038";"Sandra Braga";"1468";"2015-04-22";"2017-02-10"
"5038";"Sandra Braga";"38";"2015-03-04";"2016-04-22"
"5038";"Sandra Braga";"50";"2015-03-17";"2016-04-22"
"5038";"Sandra Braga";"50";"2015-02-26";"2015-03-17"
"5038";"Sandra Braga";"1306";"2015-02-26";"2016-04-22"
"3645";"Selma Elias";"40";"2010-08-18";"2010-10-01"
"3645";"Selma Elias";"47";"2010-08-18";"2010-10-01"
"735";"Sergio Guerra";"38";"2003-02-19";"2005-02-17"
"735";"Sergio Guerra";"1691";"2013-07-03";"2013-07-23"
"735";"Sergio Guerra";"1607";"2011-06-07";"2013-05-07"
"735";"Sergio Guerra";"1464";"2009-06-04";"2009-12-22"
"735";"Sergio Guerra";"1461";"2009-05-27";"2009-12-17"
"735";"Sergio Guerra";"445";"2009-07-14";"2009-08-25"
"735";"Sergio Guerra";"445";"2008-02-20";"2009-04-01"
"735";"Sergio Guerra";"445";"2007-03-06";"2008-02-19"
"735";"Sergio Guerra";"1382";"2007-08-22";"2007-10-09"
"735";"Sergio Guerra";"1382";"2008-02-26";"2009-05-27"
"735";"Sergio Guerra";"1405";"2007-05-15";"2007-12-10"
"735";"Sergio Guerra";"1394";"2007-04-09";"2010-12-22"
"735";"Sergio Guerra";"1313";"2007-04-09";"2010-12-22"
"735";"Sergio Guerra";"1399";"2007-03-01";"2007-04-04"
"735";"Sergio Guerra";"1363";"2008-10-21";"2009-03-10"
"735";"Sergio Guerra";"1363";"2007-02-27";"2007-03-07"
"735";"Sergio Guerra";"1363";"2007-02-07";"2007-02-22"
"735";"Sergio Guerra";"1363";"2009-03-12";"2010-02-25"
"735";"Sergio Guerra";"1363";"2010-02-25";"2010-12-22"
"735";"Sergio Guerra";"1307";"2007-02-06";"2009-02-12"
"735";"Sergio Guerra";"1306";"2009-02-12";"2010-02-25"
"735";"Sergio Guerra";"1306";"2010-02-25";"2010-12-22"
"735";"Sergio Guerra";"59";"2009-02-12";"2010-12-22"
"735";"Sergio Guerra";"59";"2007-02-06";"2007-02-06"
"735";"Sergio Guerra";"54";"2007-05-09";"2009-02-12"
"735";"Sergio Guerra";"50";"2007-02-06";"2007-02-18"
"735";"Sergio Guerra";"47";"2009-02-12";"2010-12-22"
"735";"Sergio Guerra";"47";"2007-10-25";"2009-02-12"
"735";"Sergio Guerra";"47";"2007-02-14";"2007-04-24"
"735";"Sergio Guerra";"47";"2007-02-06";"2007-02-14"
"735";"Sergio Guerra";"34";"2009-02-12";"2009-03-10"
"735";"Sergio Guerra";"34";"2009-03-10";"2009-10-06"
"735";"Sergio Guerra";"40";"2009-02-17";"2009-10-09"
"735";"Sergio Guerra";"40";"2007-02-28";"2009-02-12"
"735";"Sergio Guerra";"40";"2010-05-06";"2010-12-22"
"735";"Sergio Guerra";"40";"2009-10-15";"2010-03-26"
"735";"Sergio Guerra";"38";"2009-03-10";"2010-12-22"
"735";"Sergio Guerra";"38";"2007-02-06";"2009-03-10"
"735";"Sergio Guerra";"1358";"2006-06-21";"2007-01-31"
"735";"Sergio Guerra";"445";"2005-12-05";"2006-12-31"
"735";"Sergio Guerra";"1335";"2005-07-19";"2005-11-16"
"735";"Sergio Guerra";"1312";"2005-06-30";"2007-01-31"
"735";"Sergio Guerra";"1333";"2005-03-01";"2005-07-05"
"735";"Sergio Guerra";"1328";"2005-06-08";"2007-01-31"
"735";"Sergio Guerra";"1273";"2005-06-21";"2007-01-31"
"735";"Sergio Guerra";"1322";"2005-06-14";"2007-01-31"
"735";"Sergio Guerra";"894";"2005-06-14";"2007-01-31"
"735";"Sergio Guerra";"1313";"2005-04-19";"2007-01-31"
"735";"Sergio Guerra";"40";"2005-03-07";"2007-01-31"
"735";"Sergio Guerra";"1307";"2005-02-23";"2007-01-31"
"735";"Sergio Guerra";"59";"2005-02-18";"2007-01-31"
"735";"Sergio Guerra";"54";"2006-11-22";"2007-01-31"
"735";"Sergio Guerra";"47";"2005-03-01";"2007-01-31"
"735";"Sergio Guerra";"34";"2005-12-06";"2005-12-07"
"735";"Sergio Guerra";"40";"2005-02-18";"2005-03-04"
"735";"Sergio Guerra";"38";"2005-02-18";"2007-01-31"
"735";"Sergio Guerra";"1306";"2005-02-18";"2007-01-31"
"735";"Sergio Guerra";"874";"2004-12-06";"2005-02-17"
"735";"Sergio Guerra";"875";"2004-11-16";"2005-02-17"
"735";"Sergio Guerra";"1273";"2004-08-26";"2005-02-17"
"735";"Sergio Guerra";"449";"2004-05-20";"2005-05-03"
"735";"Sergio Guerra";"768";"2004-05-20";"2009-02-02"
"735";"Sergio Guerra";"445";"2003-03-13";"2005-11-24"
"735";"Sergio Guerra";"1177";"2003-12-04";"2005-03-31"
"735";"Sergio Guerra";"1094";"2003-11-20";"2004-12-15"
"735";"Sergio Guerra";"994";"2003-06-18";"2004-12-27"
"735";"Sergio Guerra";"934";"2004-07-13";"2004-07-13"
"735";"Sergio Guerra";"815";"2003-04-14";"2004-05-18"
"735";"Sergio Guerra";"1034";"2003-08-14";"2005-02-17"
"735";"Sergio Guerra";"894";"2003-04-03";"2005-02-17"
"735";"Sergio Guerra";"59";"2003-02-19";"2005-02-17"
"735";"Sergio Guerra";"54";"2003-02-19";"2005-02-17"
"735";"Sergio Guerra";"40";"2003-02-19";"2005-02-17"
"735";"Sergio Guerra";"47";"2003-02-19";"2005-02-17"
"5048";"Sergio Souza";"34";"2013-02-26";"2014-02-03"
"5048";"Sergio Souza";"1904";"2015-06-01";"2016-11-01"
"5048";"Sergio Souza";"2049";"2015-03-31";
"5048";"Sergio Souza";"2051";"2013-12-12";
"5048";"Sergio Souza";"1736";"2013-10-30";"2013-11-18"
"5048";"Sergio Souza";"2052";"2015-03-04";
"5048";"Sergio Souza";"1725";"2013-09-24";"2013-10-13"
"5048";"Sergio Souza";"1724";"2013-10-10";"2014-02-03"
"5048";"Sergio Souza";"2110";"2017-08-31";"2017-09-13"
"5048";"Sergio Souza";"1664";"2016-05-02";"2017-03-28"
"5048";"Sergio Souza";"1450";"2017-03-14";
"5048";"Sergio Souza";"1669";"2016-06-15";"2017-03-28"
"5048";"Sergio Souza";"1450";"2015-03-19";"2017-02-14"
"5048";"Sergio Souza";"1563";"2013-04-16";"2014-02-02"
"5048";"Sergio Souza";"1656";"2013-03-13";"2013-04-24"
"5048";"Sergio Souza";"1734";"2013-12-03";"2014-12-18"
"5048";"Sergio Souza";"1589";"2012-04-24";"2012-12-19"
"5048";"Sergio Souza";"1611";"2012-03-20";"2012-09-12"
"5048";"Sergio Souza";"1611";"2012-09-12";"2013-03-26"
"5048";"Sergio Souza";"1604";"2012-08-15";"2014-02-03"
"5048";"Sergio Souza";"1603";"2012-07-17";"2013-12-23"
"5048";"Sergio Souza";"1601";"2012-06-27";"2014-02-02"
"5048";"Sergio Souza";"1653";"2013-03-06";"2013-05-27"
"5048";"Sergio Souza";"1307";"2012-04-03";"2012-11-06"
"5048";"Sergio Souza";"1582";"2012-03-07";"2013-02-04"
"5048";"Sergio Souza";"1581";"2012-03-05";"2014-02-03"
"5048";"Sergio Souza";"1580";"2012-07-09";"2013-07-04"
"5048";"Sergio Souza";"1580";"2012-05-23";"2012-07-09"
"5048";"Sergio Souza";"1450";"2011-08-25";"2014-02-03"
"5048";"Sergio Souza";"1565";"2012-02-27";"2014-02-02"
"5048";"Sergio Souza";"445";"2012-06-12";"2013-03-06"
"5048";"Sergio Souza";"445";"2013-03-06";"2014-02-03"
"5048";"Sergio Souza";"1367";"2011-11-16";"2014-02-02"
"5048";"Sergio Souza";"1534";"2012-02-27";"2014-02-02"
"5048";"Sergio Souza";"1561";"2013-04-16";"2014-02-02"
"5048";"Sergio Souza";"1448";"2011-11-16";"2014-02-02"
"5048";"Sergio Souza";"1468";"2012-02-27";"2014-02-02"
"5048";"Sergio Souza";"1523";"2012-04-26";"2014-02-02"
"5048";"Sergio Souza";"54";"2013-02-26";"2013-11-14"
"5048";"Sergio Souza";"54";"2011-08-29";"2013-02-26"
"5048";"Sergio Souza";"38";"2011-10-06";"2011-11-28"
"5048";"Sergio Souza";"38";"2011-11-28";"2013-02-26"
"5048";"Sergio Souza";"38";"2013-02-26";"2014-02-03"
"5048";"Sergio Souza";"59";"2011-10-06";"2014-02-03"
"5048";"Sergio Souza";"1307";"2011-06-16";"2012-04-02"
"5048";"Sergio Souza";"1307";"2012-11-06";"2013-02-26"
"5048";"Sergio Souza";"1307";"2013-02-26";"2014-02-03"
"5048";"Sergio Souza";"1363";"2013-03-07";"2014-02-03"
"5048";"Sergio Souza";"1363";"2011-10-06";"2013-02-26"
"5048";"Sergio Souza";"50";"2013-02-26";"2014-02-03"
"5048";"Sergio Souza";"50";"2011-06-16";"2013-02-26"
"5048";"Sergio Souza";"834";"2013-10-17";"2014-02-03"
"5048";"Sergio Souza";"40";"2013-02-26";"2014-02-03"
"3362";"Serys Slhessarenko";"38";"2003-02-19";"2005-02-17"
"3362";"Serys Slhessarenko";"1308";"2005-02-16";"2005-03-30"
"3362";"Serys Slhessarenko";"1536";"2010-05-12";"2010-12-22"
